基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,堂島２丁目,,計,42,59,,1,,1,,1,1,,,,,,1,,,,,,,,,,,1,,,,,1,1,2,1,,,3,,1,3,1,1,3,1,1,1,,,1,,,1,1,1,1,2,,,1,,1,,2,,1,1,2,1,,2,2,,2,,1,,2,,,2,1,1,1,,1,,1,,1,,,,,,,,,,,,,,,,
2011/3/31,堂島３丁目,@4,男,,26,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,2,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/3/31,堂島３丁目,@4,女,,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,0,2,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/3/31,堂島３丁目,@4,計,25,55,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,0,2,0,1,1,1,2,1,4,0,0,0,2,1,1,1,2,1,2,0,0,1,0,0,0,0,0,1,1,0,1,1,3,4,1,4,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011/3/31,堂島浜１丁目,*4,男,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/3/31,堂島浜１丁目,*4,女,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/3/31,堂島浜１丁目,*4,計,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/3/31,堂島浜２丁目,,男,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/3/31,堂島浜２丁目,,女,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/3/31,堂島浜２丁目,,計,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011/3/31,堂山町,,男,,169,,4,,,,,1,,,,,,,,,,,,,,1,1,,1,3,,3,3,4,2,3,1,2,8,5,1,7,7,5,2,4,4,1,3,4,3,3,2,3,2,1,5,3,2,5,1,2,1,3,7,1,5,3,2,3,2,2,2,1,2,2,3,1,2,,2,,3,2,1,,1,,,1,1,,1,1,,,,2,,,,,,,,,,
2011/3/31,堂山町,,女,,130,,2,,,,,,,,1,,,,,,,,,1,,3,4,,1,1,3,4,2,3,,4,1,3,4,3,3,1,1,1,3,,,1,1,,,,1,1,1,4,2,2,2,1,1,2,,2,2,,3,,1,3,6,1,3,3,,3,3,,1,,2,2,7,4,2,,1,2,1,,1,2,,1,2,,3,,,1,,,,,,,,
2011/3/31,堂山町,,計,205,299,,6,,,,,1,,,1,,,,,,,,,1,,4,5,,2,4,3,7,5,7,2,7,2,5,12,8,4,8,8,6,5,4,4,2,4,4,3,3,3,4,3,5,7,5,4,6,2,4,1,5,9,1,8,3,3,6,8,3,5,4,2,5,6,1,3,,4,2,10,6,3,,2,2,1,1,2,2,1,2,2,,3,2,,1,,,,,,,,
2011/3/31,豊崎１丁目,,男,,475,,6,5,5,3,4,3,5,5,1,2,1,2,4,1,1,2,2,2,,2,5,3,6,4,6,14,11,8,19,13,9,10,11,8,13,10,16,13,13,11,10,15,10,13,7,7,5,5,9,7,4,4,6,3,3,3,2,4,5,5,5,6,5,5,3,2,3,5,5,3,,3,3,3,2,1,2,4,7,5,2,3,2,1,3,1,,,2,1,,,,1,,,,,1,,,
2011/3/31,豊崎１丁目,,女,,454,,9,4,5,2,1,5,3,,4,2,3,3,5,1,2,,5,2,2,3,6,6,7,5,14,11,12,6,12,9,17,7,8,13,14,8,11,6,8,8,7,9,7,8,3,5,5,6,5,4,4,3,1,1,3,2,4,3,3,3,5,6,2,5,6,4,3,4,4,1,3,2,3,9,4,6,7,4,4,3,4,5,3,4,2,1,3,3,1,1,2,1,1,,1,,1,1,,,,
2011/3/31,豊崎１丁目,,計,581,929,,15,9,10,5,5,8,8,5,5,4,4,5,9,2,3,2,7,4,2,5,11,9,13,9,20,25,23,14,31,22,26,17,19,21,27,18,27,19,21,19,17,24,17,21,10,12,10,11,14,11,8,7,7,4,6,5,6,7,8,8,10,12,7,10,9,6,6,9,9,4,3,5,6,12,6,7,9,8,11,8,6,8,5,5,5,2,3,3,3,2,2,1,1,1,1,,1,1,1,,,
2011/3/31,豊崎２丁目,,男,,214,,2,2,1,,,1,,1,3,1,,,2,2,6,2,1,1,2,,4,4,2,5,4,4,6,6,6,5,10,7,3,5,4,4,4,3,5,6,4,2,7,6,,3,3,2,1,1,3,,4,2,3,1,1,1,2,3,,6,1,5,,1,1,1,3,2,,,2,2,1,1,,1,1,3,2,3,,,2,2,,1,,,,,,,,,,,,,,
2011/3/31,豊崎２丁目,,女,,238,,,1,1,1,2,,,1,,2,2,1,1,1,2,,,1,2,3,2,4,4,4,9,7,5,9,8,6,6,4,8,5,6,3,6,5,2,6,4,1,4,2,2,5,3,2,1,3,4,1,3,3,2,2,1,1,1,4,4,3,1,1,,2,,2,3,4,1,2,2,1,2,2,5,1,2,1,6,1,3,,3,1,1,2,,,,,,1,,1,,,,,1,
2011/3/31,豊崎２丁目,,計,310,452,,2,3,2,1,2,1,,2,3,3,2,1,3,3,8,2,1,2,4,3,6,8,6,9,13,11,11,15,14,11,16,11,11,10,10,7,10,8,7,12,8,3,11,8,2,8,6,4,2,4,7,1,7,5,5,3,2,2,3,7,4,9,2,6,,3,1,3,6,6,1,2,4,3,3,3,5,2,3,4,8,4,3,,5,3,1,3,,,,,,1,,1,,,,,1,
