基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,野田２丁目,,計,959,2045,,14,24,14,19,19,15,19,19,15,23,15,11,13,9,11,13,13,18,12,29,21,12,20,20,25,20,31,27,21,23,25,29,31,32,40,34,31,36,41,34,26,23,35,32,24,35,24,22,23,27,33,13,18,11,19,16,15,16,22,24,23,33,53,40,23,22,23,25,30,28,30,23,23,22,32,31,28,22,27,30,16,15,16,13,13,10,5,10,6,5,6,7,3,4,2,2,1,4,2,,1,
2011/3/31,野田３丁目,,男,,479,,7,4,3,4,1,4,1,3,,6,4,4,1,1,4,2,2,,1,4,6,3,5,9,4,2,12,10,12,15,12,6,11,8,14,7,10,5,7,8,5,6,5,11,1,8,4,2,5,8,5,3,4,4,4,3,4,3,8,6,14,5,9,9,4,3,9,8,5,13,5,4,8,3,2,7,8,4,8,4,4,3,1,4,2,2,3,,2,3,2,,,,,,,,,,,
2011/3/31,野田３丁目,,女,,538,,3,1,3,5,2,3,,5,4,2,2,2,,7,2,5,1,5,3,3,3,4,5,4,6,11,10,8,13,13,8,7,5,12,10,8,12,11,14,7,5,2,8,5,8,2,5,7,6,2,9,7,6,2,5,4,4,9,8,3,,9,11,7,9,8,7,5,5,7,5,9,7,6,10,6,6,13,6,5,7,7,7,7,4,5,3,3,7,2,3,1,3,,,,,1,1,,,
2011/3/31,野田３丁目,,計,589,1017,,10,5,6,9,3,7,1,8,4,8,6,6,1,8,6,7,3,5,4,7,9,7,10,13,10,13,22,18,25,28,20,13,16,20,24,15,22,16,21,15,10,8,13,16,9,10,9,9,11,10,14,10,10,6,9,7,8,12,16,9,14,14,20,16,13,11,16,13,10,20,10,13,15,9,12,13,14,17,14,9,11,10,8,11,6,7,6,3,9,5,5,1,3,,,,,1,1,,,
2011/3/31,野田４丁目,,男,,171,,,2,,,6,,,2,1,3,2,2,2,1,,,2,1,,4,1,2,3,,2,1,2,2,3,4,4,3,5,4,2,4,2,6,4,4,4,2,2,1,1,,2,1,2,2,4,2,1,1,1,,4,2,3,5,2,1,3,4,2,2,2,2,3,3,6,1,1,,1,2,1,1,1,1,2,,1,,,1,,1,1,,,,,,,,,,,,,
2011/3/31,野田４丁目,,女,,195,,2,2,2,1,2,3,2,1,4,4,,,,1,3,3,2,1,2,2,2,2,4,3,2,2,,1,2,3,2,5,1,1,4,1,4,2,1,4,4,3,,3,1,3,1,1,3,5,2,1,1,,1,1,2,8,2,4,3,2,3,5,4,1,1,2,1,2,3,1,1,4,5,3,,3,3,3,1,2,,,3,2,1,1,1,1,,,2,1,,,,,,1,,
2011/3/31,野田４丁目,,計,162,366,,2,4,2,1,8,3,2,3,5,7,2,2,2,2,3,3,4,2,2,6,3,4,7,3,4,3,2,3,5,7,6,8,6,5,6,5,6,8,5,8,8,5,2,4,2,3,3,2,5,7,6,3,2,1,2,1,6,10,5,9,5,3,6,9,6,3,3,4,4,5,9,2,2,4,6,5,1,4,4,4,3,2,1,,3,3,1,2,2,1,,,2,1,,,,,,1,,
2011/3/31,野田５丁目,,男,,862,,5,3,4,8,4,9,10,10,8,9,4,9,9,7,11,5,6,7,13,4,5,8,12,3,13,7,11,11,10,3,8,11,11,9,8,17,14,12,20,16,12,8,4,11,10,9,11,9,14,11,9,7,6,11,13,9,15,8,7,7,16,13,14,21,16,10,10,14,6,13,22,8,12,12,17,14,13,12,8,9,10,7,6,8,7,3,3,2,5,,1,,2,,,,,1,,1,1,
2011/3/31,野田５丁目,,女,,935,,3,7,1,2,7,4,9,9,7,5,3,8,10,9,7,11,8,4,1,12,8,6,10,10,13,5,10,5,9,12,11,12,16,14,5,8,11,15,21,15,13,9,14,11,12,14,10,10,16,16,6,8,7,6,10,6,8,6,7,12,10,14,17,16,14,10,11,14,16,13,19,13,17,10,24,12,18,11,7,14,9,9,16,8,10,9,8,6,6,7,5,4,1,3,3,2,1,1,,2,1,
2011/3/31,野田５丁目,,計,845,1797,,8,10,5,10,11,13,19,19,15,14,7,17,19,16,18,16,14,11,14,16,13,14,22,13,26,12,21,16,19,15,19,23,27,23,13,25,25,27,41,31,25,17,18,22,22,23,21,19,30,27,15,15,13,17,23,15,23,14,14,19,26,27,31,37,30,20,21,28,22,26,41,21,29,22,41,26,31,23,15,23,19,16,22,16,17,12,11,8,11,7,6,4,3,3,3,2,1,2,,3,2,
2011/3/31,野田６丁目,,男,,1345,,38,38,36,38,46,35,34,33,26,18,20,9,4,7,9,7,8,5,11,6,5,9,7,8,8,10,12,9,11,15,22,24,23,39,34,65,56,46,49,36,40,25,28,29,12,19,18,15,13,10,15,9,16,4,9,11,4,9,10,10,10,9,15,8,9,5,3,4,7,5,6,3,2,5,2,3,5,4,7,,3,2,3,,,1,,1,1,,,,,,,,,,,,,
2011/3/31,野田６丁目,,女,,1387,,28,39,42,27,38,34,27,32,23,20,11,7,6,5,9,12,7,2,11,7,9,7,12,12,11,13,11,15,21,21,15,23,38,46,40,46,51,55,50,33,32,29,19,26,16,22,16,11,17,12,13,10,9,11,7,15,13,7,16,9,9,8,13,9,8,6,5,7,4,2,6,6,4,6,8,5,6,6,3,4,4,2,6,6,3,4,1,2,2,1,,4,,,1,,,,,,,
