基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,敷津東２丁目,,計,433,605,,8,3,3,1,4,2,2,1,,2,,1,,1,3,3,2,1,4,2,,7,6,10,11,10,19,19,13,22,14,22,13,18,11,16,16,14,9,9,12,14,6,9,10,10,6,15,5,4,6,4,8,5,9,7,8,6,8,9,2,4,8,10,7,2,3,7,3,10,4,7,5,7,4,7,10,4,5,4,6,5,4,4,3,2,,2,1,,,,1,,1,,,,,,,
2011/3/31,敷津東３丁目,,男,,356,,1,2,1,1,1,2,1,,3,3,1,1,1,2,1,1,,1,1,2,,2,10,7,4,10,9,10,10,10,5,10,8,7,10,6,7,7,7,3,8,2,8,6,3,3,1,4,2,7,,2,3,2,5,5,4,2,5,4,6,7,6,11,3,4,3,7,5,6,3,9,2,4,1,2,4,4,5,1,2,5,,3,1,3,2,2,,,,,,1,,,,,,,,
2011/3/31,敷津東３丁目,,女,,372,,1,2,1,,1,1,1,4,,1,2,1,2,1,2,2,2,,4,3,2,2,7,8,9,10,6,13,3,9,7,13,7,5,2,3,9,3,4,2,2,8,6,4,5,2,5,3,1,2,4,1,1,5,1,2,2,7,5,2,5,2,4,8,2,4,5,1,8,8,7,3,5,9,9,7,9,7,6,4,4,4,1,7,3,1,3,,2,4,3,2,,2,,,,,,,,
2011/3/31,敷津東３丁目,,計,510,728,,2,4,2,1,2,3,2,4,3,4,3,2,3,3,3,3,2,1,5,5,2,4,17,15,13,20,15,23,13,19,12,23,15,12,12,9,16,10,11,5,10,10,14,10,8,5,6,7,3,9,4,3,4,7,6,7,6,9,10,6,11,9,10,19,5,8,8,8,13,14,10,12,7,13,10,9,13,11,11,5,6,9,1,10,4,4,5,2,2,4,3,2,,3,,,,,,,,
2011/3/31,敷津西１丁目,,男,,962,,9,7,7,4,9,4,4,3,1,4,3,2,2,4,6,2,1,5,2,7,6,8,18,27,27,22,36,30,41,29,27,24,18,34,21,26,14,12,20,22,21,8,18,13,9,14,11,12,10,23,8,14,7,6,11,3,6,7,10,12,16,16,16,12,8,5,7,7,12,11,9,5,8,8,6,9,6,4,6,1,3,4,1,3,1,,,1,1,,1,,1,,3,,,,,,,
2011/3/31,敷津西１丁目,,女,,812,,8,7,8,1,3,5,2,3,2,4,2,3,4,3,1,3,5,4,3,3,6,12,25,26,35,43,30,29,29,18,22,28,21,15,16,19,16,16,12,11,9,5,7,8,7,9,7,9,7,7,4,5,4,5,5,2,4,4,2,5,10,6,16,13,9,8,6,11,10,9,7,5,7,8,8,4,4,6,2,5,3,5,3,2,4,3,4,4,4,3,1,1,1,1,,,1,,,,,
2011/3/31,敷津西１丁目,,計,1310,1774,,17,14,15,5,12,9,6,6,3,8,5,5,6,7,7,5,6,9,5,10,12,20,43,53,62,65,66,59,70,47,49,52,39,49,37,45,30,28,32,33,30,13,25,21,16,23,18,21,17,30,12,19,11,11,16,5,10,11,12,17,26,22,32,25,17,13,13,18,22,20,16,10,15,16,14,13,10,10,8,6,6,9,4,5,5,3,4,5,5,3,2,1,2,1,3,,1,,,,,
2011/3/31,敷津西２丁目,,男,,992,,4,7,8,4,2,3,5,1,2,1,2,1,1,1,5,6,5,1,8,4,7,10,17,19,22,28,30,26,30,30,20,29,12,22,23,18,16,17,18,15,18,15,20,19,10,16,11,21,13,15,9,14,11,5,8,10,4,8,12,10,15,18,15,21,14,7,16,13,11,15,11,12,12,8,6,10,12,7,6,5,,2,6,3,1,3,3,1,3,2,3,,1,1,,,,,,,,
2011/3/31,敷津西２丁目,,女,,869,,8,7,6,6,6,1,2,4,3,2,3,7,2,6,3,3,3,7,8,9,14,17,18,34,32,18,29,30,30,23,22,14,12,15,10,15,8,9,6,9,16,12,8,8,11,9,8,11,8,6,2,13,6,6,9,9,14,8,7,5,8,12,9,12,7,8,12,9,8,11,13,4,8,11,9,9,9,9,3,4,7,4,5,3,4,4,5,3,6,4,5,3,1,,1,2,,,,,,
2011/3/31,敷津西２丁目,,計,1431,1861,,12,14,14,10,8,4,7,5,5,3,5,8,3,7,8,9,8,8,16,13,21,27,35,53,54,46,59,56,60,53,42,43,24,37,33,33,24,26,24,24,34,27,28,27,21,25,19,32,21,21,11,27,17,11,17,19,18,16,19,15,23,30,24,33,21,15,28,22,19,26,24,16,20,19,15,19,21,16,9,9,7,6,11,6,5,7,8,4,9,6,8,3,2,1,1,2,,,,,,
